"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-13","10.29"," 1046"," 1045","0.00","0.0","0.0","42","50","34",,"  350","  340","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-14","15.43"," 1527"," 1239","0.00","0.0","0.0","46","56","35",,"  200","  200","0.0","25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-15","15.43"," 1829"," 1539","0.00","0.0","0.0","57","70","44",,"  220","  220","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-16","5.37"," 1303"," 1307","0.12","0.0","0.0","56","65","47",,"   60","   60","0.0","21.0","23.0","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-17","14.09"," 1039"," 1106","0.00","0.0","0.0","44","48","39",,"   70","   80","0.0","21.9","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-18","17.90"," 0859"," 0858","0.45","0.0","0.0","43","45","40",,"   60","   70","0.0","25.1","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-19","17.00"," 2000"," 1959","0.25","0.0","0.0","42","43","41",,"   30","   30","0.0","23.0","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-20","7.16"," 0207"," 0206","0.01","0.0","0.0","48","54","41",,"   30","   20","0.0","16.1","17.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-21","13.65"," 2030"," 2039","1.02","0.0","0.0","45","47","42",,"   90","   90","0.0","25.9","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-22","19.24"," 0326"," 0322","1.50","0.0","0.0","44","46","42",,"   90","   90","0.0","40.9","48.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-23","11.41"," 2225"," 0026","0.24","0.0","0.0","45","48","42",,"  290","  360","0.0","17.0","21.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-24","14.99"," 1701"," 1703","0.00","0.0","0.0","47","52","42",,"  330","  320","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-25","17.00"," 2307"," 2242","0.00","0.0","0.0","43","47","38",,"   70","   50","0.0","28.0","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-26","17.00"," 0306"," 0410","0.41","0.0","0.0","38","41","35",,"   50","   50","0.0","30.0","36.0","    1",,,"    1",,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-27","7.16"," 2110"," 1616","0.01","0.0","0.0","44","50","37",,"  210","  280","0.0","13.0","15.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-28","8.05"," 1216"," 0713","0.00","0.0","0.0","47","53","41",,"  230","  250","0.0","16.1","19.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-29","5.59"," 1047"," 1059","0.00","0.0","0.0","45","51","39",,"   90","   90","0.0","13.0","14.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-04-30","12.75"," 1504"," 1047","0.00","0.0","0.0","54","60","47",,"  310","  360","0.0","25.9","33.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-01","11.18"," 1600"," 1607","0.00","0.0","0.0","54","65","42",,"  200","  200","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-02","9.84"," 1633"," 1548","0.17","0.0","0.0","56","65","46",,"  320","  340","0.0","21.0","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-03","10.96"," 1533"," 1533","0.00","0.0","0.0","51","59","43",,"  120","  120","0.0","21.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-04","14.54"," 1731"," 1718","0.00","0.0","0.0","57","69","44",,"  200","  200","0.0","25.1","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-05","10.74"," 0136"," 1412","0.00","0.0","0.0","68","81","55",,"  220","  260","0.0","19.9","21.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-06","9.62"," 0542"," 0540","0.01","0.0","0.0","60","69","50",,"   70","   70","0.0","17.9","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-07","10.74"," 1758"," 1757","0.00","0.0","0.0","71","91","50",,"  250","  250","0.0","23.9","32.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-08","10.29"," 1518"," 1514","0.05","0.0","0.0","71","86","56",,"  100","  100","0.0","23.9","28.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-09","10.96"," 1357"," 1357","0.00","0.0","0.0","56","65","47",,"   60","   50","0.0","25.9","30.0","    1","    1",,,,,,"    1",,,,"    1",,,,,,,"    1",,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-10","16.33"," 1355"," 0441","0.61","0.0","0.0","48","50","46",,"   80","   90","0.0","25.1","31.1","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-11","10.29"," 0041"," 0044","0.02","0.0","0.0","55","66","44",,"   30","   30","0.0","23.0","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-12","9.40"," 1303"," 1412","0.00","0.0","0.0","59","67","50",,"  110","  120","0.0","19.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-13","10.07"," 1302"," 1306","0.26","0.0","0.0","54","59","49",,"  110","  100","0.0","19.9","21.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-14","9.17"," 2109"," 2108","0.09","0.0","0.0","60","70","50",,"  300","  300","0.0","21.9","28.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-15","12.53"," 1433"," 1735","0.00","0.0","0.0","56","63","49",,"  300","  290","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-16","10.29"," 1623"," 1502","0.00","0.0","0.0","57","67","47",,"  120","  260","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-17","11.63"," 1522"," 2029","0.00","0.0","0.0","59","65","53",,"  110","  220","0.0","21.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-18","19.46"," 1231"," 1231","0.14","0.0","0.0","63","71","54",,"  200","  210","0.0","38.0","46.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-19","12.75"," 1048"," 1056","0.37","0.0","0.0","53","63","43",,"   50","   60","0.0","21.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-20","8.28"," 1029"," 1029","0.00","0.0","0.0","49","54","44",,"   80","   80","0.0","17.0","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-21","8.72"," 1348"," 1629","0.01","0.0","0.0","51","53","49",,"  100","   90","0.0","16.1","17.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-22","8.95"," 1736"," 1615","0.06","0.0","0.0","52","56","47",,"  100","   90","0.0","16.1","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-23","10.29"," 1632"," 1704","0.31","0.0","0.0","52","57","47",,"  100","  100","0.0","19.9","21.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-24","8.95"," 1548"," 1547","0.71","0.0","0.0","58","66","50",,"  350","  350","0.0","16.1","19.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-25","13.20"," 1401"," 1329","0.07","0.0","0.0","61","72","49",,"  290","  290","0.0","28.0","36.0","    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-26","15.43"," 0340"," 0324","0.00","0.0","0.0","64","72","55",,"  270","  280","0.0","23.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-27","11.63"," 1509"," 1418","0.00","0.0","0.0","65","74","55",,"  300","  290","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-28","7.61"," 1547"," 1811","0.00","0.0","0.0","57","61","52",,"  110","   90","0.0","14.1","15.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-29","12.30"," 1211"," 1208","0.00","0.0","0.0","52","57","47",,"   70","   70","0.0","23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-30","9.62"," 1921"," 1917","0.00","0.0","0.0","52","58","46",,"  120","  120","0.0","17.9","21.0",,,,,,,,,,"    1",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-05-31","9.40"," 1813"," 1813","0.00","0.0","0.0","59","72","45",,"  200","  200","0.0","17.9","21.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-01","8.72"," 0446"," 0637","0.00","0.0","0.0","70","82","57",,"  220","  260","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-02","8.95"," 1734"," 1733","0.52","0.0","0.0","77","88","66",,"  300","  290","0.0","45.0","62.0","    1","    1","    1",,,,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-03","12.30"," 0758"," 0802","0.00","0.0","0.0","65","71","57",,"  330","  320","0.0","25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-04","9.40"," 1358"," 1401","0.00","0.0","0.0","62","70","53",,"  110","  100","0.0","21.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-05","13.20"," 1211"," 1124","0.00","0.0","0.0","58","61","54",,"   60","   60","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-06","21.25"," 2228"," 2203","4.00","0.0","0.0","52","56","47",,"   30","   40","0.0","38.9","51.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-07","13.42"," 0214"," 0218","0.24","0.0","0.0","58","69","46",,"   10","   10","0.0","28.0","34.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-08","9.40"," 1637"," 1637","0.00","0.0","0.0","63","75","51",,"  200","  200","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-09","10.74"," 1618"," 0418","0.00","0.0","0.0","72","80","63",,"  270","  240","0.0","17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-10","8.50"," 1537"," 1143","0.00","0.0","0.0","73","90","56",,"   70","  240","0.0","17.9","25.1","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-11","12.30"," 1447"," 1433","0.49","0.0","0.0","56","61","51",,"   80","   70","0.0","21.9","25.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-12","11.41"," 1041"," 1026","0.20","0.0","0.0","53","54","51",,"   70","   60","0.0","17.0","19.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-13","9.40"," 1511"," 1259","0.07","0.0","0.0","56","59","52",,"   70","  100","0.0","14.1","17.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-14","8.72"," 1636"," 1636","0.05","0.0","0.0","57","61","53",,"   80","   80","0.0","16.1","17.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-15","8.28"," 1137"," 1135","0.00","0.0","0.0","63","68","57",,"  190","  200","0.0","17.9","21.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-16","12.08"," 1517"," 1510","0.00","0.0","0.0","76","88","63",,"  210","  220","0.0","23.9","31.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-17","13.20"," 1443"," 1442","0.22","0.0","0.0","81","92","69",,"  290","  290","0.0","31.1","40.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-18","8.05"," 1411"," 1401","0.26","0.0","0.0","67","74","59",,"   80","   70","0.0","14.1","16.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-19","6.71"," 2116"," 2116","0.00","0.0","0.0","64","69","59",,"  210","  210","0.0","13.0","14.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-20","9.40"," 1029"," 0929","0.00","0.0","0.0","70","79","60",,"  360","  330","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-21","16.33"," 1727"," 1727","0.00","0.0","0.0","72","83","61",,"  220","  220","0.0","33.1","42.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-22","12.97",,,"0.03","0.0","0.0",,"85","69",,"  200","  230","0.0","21.9","30.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-23","10.07",,,"0.00","0.0","0.0",,"82","67",,"  290","  290","0.0","15.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-24","7.38",,,"0.00","0.0","0.0",,"73","63",,"   80","   80","0.0","12.1","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-25","16.11",,,"0.00","0.0","0.0",,"86","64",,"  190","  210","0.0","25.1","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-26","8.28"," 2037"," 1747","0.04","0.0","0.0","75","82","68",,"  210","  250","0.0","15.0","28.0","    1",,"    1",,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-27","12.08"," 1327"," 1325","0.39","0.0","0.0","79","91","67",,"  300","  310","0.0","28.0","33.1","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-28","8.72"," 1517"," 1453","0.00","0.0","0.0","75","82","67",,"  120","  120","0.0","16.1","19.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-29","6.04"," 2044"," 2345","0.10","0.0","0.0","68","73","63",,"  210","  250","0.0","12.1","15.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-06-30","9.40"," 1330"," 1329","0.00","0.0","0.0","71","79","63",,"  280","  250","0.0","23.9","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-01","9.17"," 1553"," 1357","0.00","0.0","0.0","70","77","63",,"  120","  110","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-02","8.72"," 1804"," 1803","0.00","0.0","0.0","74","84","63",,"  200","  220","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-03","11.18"," 1152"," 1209","0.00","0.0","0.0","78","87","68",,"  240","  210","0.0","17.9","23.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-04","8.95"," 2208"," 2354","0.00","0.0","0.0","76","83","68",,"  240","  260","0.0","15.0","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-05","12.75"," 1232"," 1447","0.00","0.0","0.0","74","84","64",,"  300","  320","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-06","6.93"," 1250"," 1249","0.00","0.0","0.0","69","79","59",,"  280","  320","0.0","14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-07","8.95"," 1833"," 1832","0.12","0.0","0.0","66","73","58",,"   40","   40","0.0","23.9","29.1",,,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-08","11.41"," 1513"," 1512","0.00","0.0","0.0","67","79","55",,"  320","  320","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-09","10.07"," 2339"," 1127","0.47","0.0","0.0","73","81","64",,"  220","  200","0.0","17.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-10","14.99"," 1357"," 1733","0.00","0.0","0.0","77","86","68",,"  280","  300","0.0","23.9","28.0",,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-11","12.30"," 1550"," 1204","0.00","0.0","0.0","73","82","64",,"  290","  270","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-12","9.40"," 1644"," 1439","0.00","0.0","0.0","74","85","62",,"  330","  290","0.0","16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-13","9.62"," 1704"," 1708","0.00","0.0","0.0","75","83","67",,"  230","  220","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-14","12.08"," 1750"," 1740","0.00","0.0","0.0","75","83","66",,"  200","  200","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-15","14.99"," 1250"," 1231","0.56","0.0","0.0","71","76","65",,"  110","  110","0.0","25.1","31.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-16","12.53"," 0004"," 1205","0.97","0.0","0.0","68","72","63",,"  100","  110","0.0","23.9","28.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-17","8.72"," 1909"," 1610","0.00","0.0","0.0","64","68","59",,"  110","   90","0.0","15.0","17.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-18","12.08"," 1458"," 1457","0.60","0.0","0.0","74","83","65",,"  230","  250","0.0","25.9","31.1","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-19","9.84"," 1128"," 1631","0.00","0.0","0.0","66","70","61",,"  290","  230","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-20","8.95"," 1025"," 1256","0.00","0.0","0.0","63","68","58",,"   90","  100","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-21","11.41"," 1453"," 2000","0.03","0.0","0.0","70","81","59",,"  180","  200","0.0","21.0","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-22","9.62"," 1714"," 1517","0.14","0.0","0.0","73","81","64",,"  300","  250","0.0","19.9","23.9","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-23","8.50"," 1136"," 0721","0.00","0.0","0.0","71","80","62",,"  310","  290","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-24","6.26"," 1359"," 1226","0.00","0.0","0.0","69","75","63",,"  120","   90","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-25","7.38"," 1841"," 1133","0.00","0.0","0.0","67","70","64",,"   90","  100","0.0","12.1","14.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-26","13.65"," 1041"," 1030","0.40","0.0","0.0","63","65","61",,"   90","   90","0.0","23.9","28.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-27","13.87"," 1103"," 1048","1.35","0.0","0.0","64","65","62",,"   70","   60","0.0","23.9","29.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-28","7.61"," 1214"," 1241","0.01","0.0","0.0","66","70","62",,"   80","   80","0.0","15.0","16.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-29","7.38"," 1530"," 1529","0.00","0.0","0.0","71","79","63",,"  230","  250","0.0","15.0","17.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-30","8.72"," 1940"," 1756","0.04","0.0","0.0","70","74","65",,"  100","   90","0.0","14.1","16.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-07-31","10.29"," 0623"," 0625","0.51","0.0","0.0","65","66","63",,"   90","  100","0.0","16.1","17.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-01","10.29"," 1305"," 1314","0.06","0.0","0.0","65","66","63",,"   80","   80","0.0","17.9","21.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-02","5.37"," 2327"," 2332","0.00","0.0","0.0","69","73","64",,"  210","  210","0.0","10.1","13.0","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-03","12.08"," 2023"," 2027","0.07","0.0","0.0","76","82","69",,"  270","  280","0.0","21.9","25.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-04","7.83"," 0208"," 0904","0.00","0.0","0.0","74","81","67",,"  240","  340","0.0","15.0","17.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-05","6.71"," 1423"," 1422","0.00","0.0","0.0","72","78","65",,"  130","  130","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-06","9.62"," 2339"," 2338","0.01","0.0","0.0","73","81","64",,"  190","  180","0.0","21.0","23.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2000-08-07","13.20"," 1441"," 1323","0.01","0.0","0.0","79","89","68",,"  240","  250","0.0","25.1","32.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
