,RouteID,FromStop,ToStop,Departure,Arrival,TravelTimeMin
770,CR-Fitchburg,North Station,Waltham,2017-09-20 17:01:50,2017-09-20 17:24:21,22.516666666666666
771,CR-Fitchburg,North Station,Waltham,2017-09-20 17:37:55,2017-09-20 17:55:12,17.283333333333335
772,CR-Fitchburg,North Station,Waltham,2017-09-21 17:38:11,2017-09-21 17:55:12,17.016666666666666
773,CR-Fitchburg,North Station,Waltham,2017-09-22 17:01:46,2017-09-22 17:27:48,26.033333333333335
774,CR-Fitchburg,North Station,Waltham,2017-09-22 17:38:00,2017-09-22 17:55:03,17.05
775,CR-Fitchburg,North Station,Waltham,2017-09-25 17:02:00,2017-09-25 17:29:41,27.683333333333334
776,CR-Fitchburg,North Station,Waltham,2017-09-26 17:03:39,2017-09-26 17:26:12,22.55
777,CR-Fitchburg,North Station,Waltham,2017-09-26 19:21:23,2017-09-26 19:40:25,19.033333333333335
778,CR-Fitchburg,North Station,Waltham,2017-09-27 17:38:42,2017-09-27 17:59:15,20.55
779,CR-Fitchburg,North Station,Waltham,2017-09-28 17:38:10,2017-09-28 17:55:41,17.516666666666666
780,CR-Fitchburg,North Station,Waltham,2017-09-29 17:03:23,2017-09-29 17:27:25,24.033333333333335
781,CR-Fitchburg,North Station,Waltham,2017-09-29 17:58:35,2017-09-29 18:19:06,20.516666666666666
782,CR-Fitchburg,North Station,Waltham,2017-09-30 19:59:06,2017-09-30 20:18:07,19.016666666666666
783,CR-Fitchburg,North Station,Waltham,2017-10-02 17:36:49,2017-10-02 17:55:52,19.05
784,CR-Fitchburg,North Station,Waltham,2017-10-02 20:45:43,2017-10-02 21:08:01,22.3
785,CR-Fitchburg,North Station,Waltham,2017-10-03 17:01:40,2017-10-03 17:23:41,22.016666666666666
786,CR-Fitchburg,North Station,Waltham,2017-10-03 17:56:28,2017-10-03 18:18:32,22.066666666666666
787,CR-Fitchburg,North Station,Waltham,2017-10-04 17:02:50,2017-10-04 17:23:21,20.516666666666666
788,CR-Fitchburg,North Station,Waltham,2017-10-04 17:37:30,2017-10-04 17:54:11,16.683333333333334
789,CR-Fitchburg,North Station,Waltham,2017-10-05 17:58:21,2017-10-05 18:17:22,19.016666666666666
790,CR-Fitchburg,North Station,Waltham,2017-10-06 17:37:36,2017-10-06 17:55:07,17.516666666666666
791,CR-Fitchburg,North Station,Waltham,2017-10-07 17:48:34,2017-10-07 18:09:05,20.516666666666666
792,CR-Fitchburg,North Station,Waltham,2017-10-07 20:01:06,2017-10-07 20:19:26,18.333333333333332
793,CR-Fitchburg,North Station,Waltham,2017-10-09 17:03:18,2017-10-09 17:30:53,27.583333333333332
794,CR-Fitchburg,North Station,Waltham,2017-10-10 19:15:09,2017-10-10 19:39:13,24.066666666666666
795,CR-Fitchburg,North Station,Waltham,2017-10-12 17:38:07,2017-10-12 17:55:37,17.5
796,CR-Fitchburg,North Station,Waltham,2017-10-12 17:56:59,2017-10-12 18:17:32,20.55
797,CR-Fitchburg,North Station,Waltham,2017-10-12 20:48:42,2017-10-12 21:06:14,17.533333333333335
798,CR-Fitchburg,North Station,Waltham,2017-10-13 17:37:33,2017-10-13 17:56:20,18.783333333333335
799,CR-Fitchburg,North Station,Waltham,2017-10-13 17:58:10,2017-10-13 18:16:42,18.533333333333335
800,CR-Fitchburg,North Station,Waltham,2017-10-15 20:00:29,2017-10-15 20:19:31,19.033333333333335
801,CR-Fitchburg,North Station,Waltham,2017-10-16 19:19:06,2017-10-16 19:38:08,19.033333333333335
802,CR-Fitchburg,North Station,Waltham,2017-10-17 17:37:23,2017-10-17 17:56:10,18.783333333333335
803,CR-Fitchburg,North Station,Waltham,2017-10-17 20:47:51,2017-10-17 21:06:22,18.516666666666666
804,CR-Fitchburg,North Station,Waltham,2017-10-19 17:02:43,2017-10-19 17:26:45,24.033333333333335
805,CR-Fitchburg,North Station,Waltham,2017-10-19 19:16:50,2017-10-19 19:35:52,19.033333333333335
806,CR-Fitchburg,North Station,Waltham,2017-10-20 17:37:56,2017-10-20 17:54:58,17.033333333333335
807,CR-Fitchburg,North Station,Waltham,2017-10-20 19:17:29,2017-10-20 19:36:32,19.05
808,CR-Fitchburg,North Station,Waltham,2017-10-21 17:47:48,2017-10-21 18:06:32,18.733333333333334
809,CR-Fitchburg,North Station,Waltham,2017-10-21 19:59:58,2017-10-21 20:23:50,23.866666666666667
810,CR-Fitchburg,North Station,Waltham,2017-10-23 17:03:32,2017-10-23 17:27:34,24.033333333333335
811,CR-Fitchburg,North Station,Waltham,2017-10-23 17:37:47,2017-10-23 17:54:51,17.066666666666666
812,CR-Fitchburg,North Station,Waltham,2017-10-23 18:28:54,2017-10-23 18:49:55,21.016666666666666
813,CR-Fitchburg,North Station,Waltham,2017-10-23 20:46:44,2017-10-23 21:06:52,20.133333333333333
814,CR-Fitchburg,North Station,Waltham,2017-10-24 17:37:52,2017-10-24 17:56:53,19.016666666666666
815,CR-Fitchburg,North Station,Waltham,2017-10-24 20:49:00,2017-10-24 21:14:51,25.85
816,CR-Fitchburg,North Station,Waltham,2017-10-25 17:38:17,2017-10-25 17:55:33,17.266666666666666
817,CR-Fitchburg,North Station,Waltham,2017-10-25 19:21:15,2017-10-25 19:42:17,21.033333333333335
818,CR-Fitchburg,North Station,Waltham,2017-10-26 17:01:53,2017-10-26 17:25:36,23.716666666666665
819,CR-Fitchburg,North Station,Waltham,2017-10-26 17:36:15,2017-10-26 17:55:02,18.783333333333335
820,CR-Fitchburg,North Station,Waltham,2017-10-26 19:20:45,2017-10-26 19:39:16,18.516666666666666
821,CR-Fitchburg,North Station,Waltham,2017-10-27 17:03:11,2017-10-27 17:25:12,22.016666666666666
822,CR-Fitchburg,North Station,Waltham,2017-10-27 17:36:00,2017-10-27 17:54:48,18.8
823,CR-Fitchburg,North Station,Waltham,2017-10-31 17:36:15,2017-10-31 17:55:14,18.983333333333334
824,CR-Fitchburg,North Station,Waltham,2017-10-31 18:27:50,2017-10-31 18:49:56,22.1
825,CR-Fitchburg,North Station,Waltham,2017-11-01 17:38:27,2017-11-01 17:55:19,16.866666666666667
826,CR-Fitchburg,North Station,Waltham,2017-11-01 19:26:26,2017-11-01 19:47:06,20.666666666666668
827,CR-Fitchburg,North Station,Waltham,2017-11-01 20:48:54,2017-11-01 21:07:55,19.016666666666666
828,CR-Fitchburg,North Station,Waltham,2017-11-02 17:02:07,2017-11-02 17:26:08,24.016666666666666
829,CR-Fitchburg,North Station,Waltham,2017-11-02 17:36:31,2017-11-02 17:55:19,18.8
830,CR-Fitchburg,North Station,Waltham,2017-11-02 17:58:36,2017-11-02 18:19:07,20.516666666666666
831,CR-Fitchburg,North Station,Waltham,2017-11-02 19:19:33,2017-11-02 19:40:04,20.516666666666666
832,CR-Fitchburg,North Station,Waltham,2017-11-03 17:02:00,2017-11-03 17:29:35,27.583333333333332
833,CR-Fitchburg,North Station,Waltham,2017-11-03 17:37:49,2017-11-03 17:55:19,17.5
834,CR-Fitchburg,North Station,Waltham,2017-11-04 19:56:20,2017-11-04 20:16:19,19.983333333333334
835,CR-Fitchburg,North Station,Waltham,2017-11-06 17:38:03,2017-11-06 17:58:54,20.85
836,CR-Fitchburg,North Station,Waltham,2017-11-07 17:00:35,2017-11-07 17:29:37,29.033333333333335
837,CR-Fitchburg,North Station,Waltham,2017-11-07 19:24:56,2017-11-07 19:45:36,20.666666666666668
838,CR-Fitchburg,North Station,Waltham,2017-11-07 20:47:32,2017-11-07 21:09:33,22.016666666666666
839,CR-Fitchburg,North Station,Waltham,2017-11-09 17:02:57,2017-11-09 17:26:58,24.016666666666666
840,CR-Fitchburg,North Station,Waltham,2017-11-09 17:37:41,2017-11-09 17:54:43,17.033333333333335
841,CR-Fitchburg,North Station,Waltham,2017-11-09 20:46:25,2017-11-09 21:08:26,22.016666666666666
842,CR-Fitchburg,North Station,Waltham,2017-11-10 17:03:23,2017-11-10 17:29:10,25.783333333333335
843,CR-Fitchburg,North Station,Waltham,2017-11-10 17:37:42,2017-11-10 18:06:56,29.233333333333334
844,CR-Fitchburg,North Station,Waltham,2017-11-11 17:46:21,2017-11-11 18:08:37,22.266666666666666
845,CR-Fitchburg,North Station,Waltham,2017-11-12 19:58:06,2017-11-12 20:19:07,21.016666666666666
846,CR-Fitchburg,North Station,Waltham,2017-11-13 17:04:12,2017-11-13 17:28:14,24.033333333333335
847,CR-Fitchburg,North Station,Waltham,2017-11-13 17:36:47,2017-11-13 17:57:21,20.566666666666666
848,CR-Fitchburg,North Station,Waltham,2017-11-13 18:26:36,2017-11-13 18:50:39,24.05
849,CR-Fitchburg,North Station,Waltham,2017-11-14 17:58:47,2017-11-14 18:19:19,20.533333333333335
850,CR-Fitchburg,North Station,Waltham,2017-11-14 18:28:19,2017-11-14 18:48:51,20.533333333333335
851,CR-Fitchburg,North Station,Waltham,2017-11-15 17:36:33,2017-11-15 17:55:21,18.8
852,CR-Fitchburg,North Station,Waltham,2017-11-15 19:21:14,2017-11-15 19:41:45,20.516666666666666
853,CR-Fitchburg,North Station,Waltham,2017-11-16 17:02:15,2017-11-16 17:24:16,22.016666666666666
854,CR-Fitchburg,North Station,Waltham,2017-11-16 17:38:27,2017-11-16 17:55:30,17.05
855,CR-Fitchburg,North Station,Waltham,2017-11-16 18:00:35,2017-11-16 18:23:07,22.533333333333335
856,CR-Fitchburg,North Station,Waltham,2017-11-16 19:18:00,2017-11-16 19:38:42,20.7
857,CR-Fitchburg,North Station,Waltham,2017-11-17 17:37:43,2017-11-17 17:56:44,19.016666666666666
858,CR-Fitchburg,North Station,Waltham,2017-11-17 17:58:23,2017-11-17 18:16:54,18.516666666666666
859,CR-Fitchburg,North Station,Waltham,2017-11-20 17:38:27,2017-11-20 17:57:14,18.783333333333335
860,CR-Fitchburg,North Station,Waltham,2017-11-21 17:02:51,2017-11-21 17:30:29,27.633333333333333
861,CR-Fitchburg,North Station,Waltham,2017-11-21 17:57:40,2017-11-21 18:16:41,19.016666666666666
862,CR-Fitchburg,North Station,Waltham,2017-11-21 18:28:54,2017-11-21 18:50:49,21.916666666666668
863,CR-Fitchburg,North Station,Waltham,2017-11-21 20:47:48,2017-11-21 21:08:20,20.533333333333335
864,CR-Fitchburg,North Station,Waltham,2017-11-22 17:03:03,2017-11-22 17:23:35,20.533333333333335
865,CR-Fitchburg,North Station,Waltham,2017-11-22 17:38:40,2017-11-22 17:56:12,17.533333333333335
866,CR-Fitchburg,North Station,Waltham,2017-11-22 17:57:53,2017-11-22 18:16:55,19.033333333333335
867,CR-Fitchburg,North Station,Waltham,2017-11-22 19:18:44,2017-11-22 19:39:15,20.516666666666666
868,CR-Fitchburg,North Station,Waltham,2017-11-27 17:02:05,2017-11-27 17:27:37,25.533333333333335
869,CR-Fitchburg,North Station,Waltham,2017-11-27 17:38:13,2017-11-27 17:58:38,20.416666666666668
870,CR-Fitchburg,North Station,Waltham,2017-11-27 18:00:41,2017-11-27 18:17:41,17.0
871,CR-Fitchburg,North Station,Waltham,2017-11-28 17:37:53,2017-11-28 17:58:25,20.533333333333335
872,CR-Fitchburg,North Station,Waltham,2017-11-29 17:03:12,2017-11-29 17:24:25,21.216666666666665
873,CR-Fitchburg,North Station,Waltham,2017-11-29 17:39:41,2017-11-29 17:56:55,17.233333333333334
874,CR-Fitchburg,North Station,Waltham,2017-11-30 17:01:56,2017-11-30 17:24:27,22.516666666666666
875,CR-Fitchburg,North Station,Waltham,2017-11-30 17:36:27,2017-11-30 17:55:29,19.033333333333335
876,CR-Fitchburg,North Station,Waltham,2017-12-01 17:01:17,2017-12-01 17:25:08,23.85
877,CR-Fitchburg,North Station,Waltham,2017-12-01 19:20:08,2017-12-01 19:42:27,22.316666666666666
878,CR-Fitchburg,North Station,Waltham,2017-12-04 17:37:52,2017-12-04 17:56:40,18.8
879,CR-Fitchburg,North Station,Waltham,2017-12-04 19:24:15,2017-12-04 19:46:25,22.166666666666668
880,CR-Fitchburg,North Station,Waltham,2017-12-04 20:46:49,2017-12-04 21:07:20,20.516666666666666
881,CR-Fitchburg,North Station,Waltham,2017-12-05 17:01:50,2017-12-05 17:25:57,24.116666666666667
882,CR-Fitchburg,North Station,Waltham,2017-12-05 20:47:13,2017-12-05 21:07:45,20.533333333333335
883,CR-Fitchburg,North Station,Waltham,2017-12-06 17:01:48,2017-12-06 17:24:19,22.516666666666666
884,CR-Fitchburg,North Station,Waltham,2017-12-06 17:37:52,2017-12-06 17:58:23,20.516666666666666
885,CR-Fitchburg,North Station,Waltham,2017-12-06 17:56:29,2017-12-06 18:19:02,22.55
886,CR-Fitchburg,North Station,Waltham,2017-12-06 18:29:24,2017-12-06 18:48:27,19.05
887,CR-Fitchburg,North Station,Waltham,2017-12-07 17:38:15,2017-12-07 17:57:11,18.933333333333334
888,CR-Fitchburg,North Station,Waltham,2017-12-07 18:00:20,2017-12-07 18:17:51,17.516666666666666
889,CR-Fitchburg,North Station,Waltham,2017-12-07 18:28:02,2017-12-07 18:48:35,20.55
890,CR-Fitchburg,North Station,Waltham,2017-12-08 17:37:54,2017-12-08 17:54:56,17.033333333333335
891,CR-Fitchburg,North Station,Waltham,2017-12-08 18:27:41,2017-12-08 18:48:14,20.55
892,CR-Fitchburg,North Station,Waltham,2017-12-09 17:47:01,2017-12-09 18:11:03,24.033333333333335
893,CR-Fitchburg,North Station,Waltham,2017-12-09 20:09:40,2017-12-09 20:28:28,18.8
894,CR-Fitchburg,North Station,Waltham,2017-12-11 17:01:57,2017-12-11 17:24:29,22.533333333333335
895,CR-Fitchburg,North Station,Waltham,2017-12-12 17:58:11,2017-12-12 18:16:58,18.783333333333335
896,CR-Fitchburg,North Station,Waltham,2017-12-13 17:57:56,2017-12-13 18:19:13,21.283333333333335
897,CR-Fitchburg,North Station,Waltham,2017-12-14 17:03:47,2017-12-14 17:24:19,20.533333333333335
898,CR-Fitchburg,North Station,Waltham,2017-12-14 17:36:38,2017-12-14 17:55:27,18.816666666666666
899,CR-Fitchburg,North Station,Waltham,2017-12-15 17:38:12,2017-12-15 17:55:14,17.033333333333335
900,CR-Fitchburg,North Station,Waltham,2017-12-18 17:24:07,2017-12-18 17:46:30,22.383333333333333
901,CR-Fitchburg,North Station,Waltham,2017-12-18 17:37:49,2017-12-18 17:56:15,18.433333333333334
902,CR-Fitchburg,North Station,Waltham,2017-12-19 17:36:53,2017-12-19 17:55:36,18.716666666666665
903,CR-Fitchburg,North Station,Waltham,2017-12-19 20:49:17,2017-12-19 21:07:48,18.516666666666666
904,CR-Fitchburg,North Station,Waltham,2017-12-20 17:57:20,2017-12-20 18:16:22,19.033333333333335
905,CR-Fitchburg,North Station,Waltham,2017-12-20 19:19:47,2017-12-20 19:40:18,20.516666666666666
906,CR-Fitchburg,North Station,Waltham,2017-12-21 17:01:42,2017-12-21 17:24:14,22.533333333333335
907,CR-Fitchburg,North Station,Waltham,2017-12-21 17:58:34,2017-12-21 18:22:35,24.016666666666666
908,CR-Fitchburg,North Station,Waltham,2017-12-21 18:29:40,2017-12-21 18:50:28,20.8
909,CR-Fitchburg,North Station,Waltham,2017-12-21 19:21:01,2017-12-21 19:40:03,19.033333333333335
910,CR-Fitchburg,North Station,Waltham,2017-12-23 19:56:34,2017-12-23 20:15:35,19.016666666666666
911,CR-Fitchburg,North Station,Waltham,2017-12-24 19:59:20,2017-12-24 20:16:21,17.016666666666666
912,CR-Fitchburg,North Station,Waltham,2017-12-26 17:01:31,2017-12-26 17:25:56,24.416666666666668
913,CR-Fitchburg,North Station,Waltham,2017-12-26 18:01:45,2017-12-26 18:30:53,29.133333333333333
914,CR-Fitchburg,North Station,Waltham,2017-12-26 20:48:14,2017-12-26 21:06:59,18.75
915,CR-Fitchburg,North Station,Waltham,2017-12-27 17:01:14,2017-12-27 17:23:46,22.533333333333335
916,CR-Fitchburg,North Station,Waltham,2017-12-27 17:47:45,2017-12-27 18:03:20,15.583333333333334
917,CR-Fitchburg,North Station,Waltham,2017-12-27 20:47:24,2017-12-27 21:06:56,19.533333333333335
918,CR-Fitchburg,North Station,Waltham,2017-12-28 17:44:44,2017-12-28 18:00:17,15.55
919,CR-Fitchburg,North Station,Waltham,2017-12-29 17:01:57,2017-12-29 17:23:58,22.016666666666666
920,CR-Fitchburg,North Station,Waltham,2017-12-30 17:46:33,2017-12-30 18:11:04,24.516666666666666
921,CR-Fitchburg,North Station,Waltham,2018-01-01 19:55:28,2018-01-01 20:12:42,17.233333333333334
922,CR-Fitchburg,North Station,Waltham,2018-01-02 17:01:41,2018-01-02 17:28:42,27.016666666666666
923,CR-Fitchburg,North Station,Waltham,2018-01-05 18:04:04,2018-01-05 18:31:23,27.316666666666666
924,CR-Fitchburg,North Station,Waltham,2018-01-05 18:34:59,2018-01-05 18:57:17,22.3
925,CR-Fitchburg,North Station,Waltham,2018-01-08 20:47:41,2018-01-08 21:08:13,20.533333333333335
926,CR-Fitchburg,North Station,Waltham,2018-01-09 17:01:58,2018-01-09 17:39:40,37.7
927,CR-Fitchburg,North Station,Waltham,2018-01-09 17:37:53,2018-01-09 18:05:18,27.416666666666668
928,CR-Fitchburg,North Station,Waltham,2018-01-09 19:20:46,2018-01-09 19:41:18,20.533333333333335
929,CR-Fitchburg,North Station,Waltham,2018-01-10 17:02:39,2018-01-10 17:26:44,24.083333333333332
930,CR-Fitchburg,North Station,Waltham,2018-01-10 17:44:01,2018-01-10 18:01:10,17.15
931,CR-Fitchburg,North Station,Waltham,2018-01-11 17:02:30,2018-01-11 17:25:01,22.516666666666666
932,CR-Fitchburg,North Station,Waltham,2018-01-11 17:37:01,2018-01-11 17:56:04,19.05
933,CR-Fitchburg,North Station,Waltham,2018-01-11 20:47:56,2018-01-11 21:06:57,19.016666666666666
934,CR-Fitchburg,North Station,Waltham,2018-01-12 17:38:16,2018-01-12 17:55:33,17.283333333333335
935,CR-Fitchburg,North Station,Waltham,2018-01-14 20:02:19,2018-01-14 20:22:50,20.516666666666666
936,CR-Fitchburg,North Station,Waltham,2018-01-15 17:04:03,2018-01-15 17:26:05,22.033333333333335
937,CR-Fitchburg,North Station,Waltham,2018-01-15 20:47:31,2018-01-15 21:06:32,19.016666666666666
938,CR-Fitchburg,North Station,Waltham,2018-01-17 17:02:23,2018-01-17 17:24:37,22.233333333333334
939,CR-Fitchburg,North Station,Waltham,2018-01-17 20:47:15,2018-01-17 21:06:17,19.033333333333335
940,CR-Fitchburg,North Station,Waltham,2018-01-18 17:03:08,2018-01-18 17:27:10,24.033333333333335
941,CR-Fitchburg,North Station,Waltham,2018-01-19 20:45:41,2018-01-19 21:11:14,25.55
942,CR-Fitchburg,North Station,Waltham,2018-01-20 19:57:23,2018-01-20 20:14:23,17.0
943,CR-Fitchburg,North Station,Waltham,2018-01-22 17:02:41,2018-01-22 17:26:43,24.033333333333335
944,CR-Fitchburg,North Station,Waltham,2018-01-22 18:01:08,2018-01-22 18:18:09,17.016666666666666
945,CR-Fitchburg,North Station,Waltham,2018-01-22 18:26:45,2018-01-22 18:50:47,24.033333333333335
946,CR-Fitchburg,North Station,Waltham,2018-01-23 17:01:24,2018-01-23 17:26:56,25.533333333333335
947,CR-Fitchburg,North Station,Waltham,2018-01-24 17:02:02,2018-01-24 17:24:03,22.016666666666666
948,CR-Fitchburg,North Station,Waltham,2018-01-24 17:37:49,2018-01-24 17:56:45,18.933333333333334
949,CR-Fitchburg,North Station,Waltham,2018-01-25 17:03:41,2018-01-25 17:26:13,22.533333333333335
950,CR-Fitchburg,North Station,Waltham,2018-01-26 17:06:16,2018-01-26 17:25:03,18.783333333333335
951,CR-Fitchburg,North Station,Waltham,2018-01-26 17:37:04,2018-01-26 17:57:36,20.533333333333335
952,CR-Fitchburg,North Station,Waltham,2018-01-27 19:57:00,2018-01-27 20:22:55,25.916666666666668
953,CR-Fitchburg,North Station,Waltham,2018-01-29 17:01:49,2018-01-29 17:23:50,22.016666666666666
954,CR-Fitchburg,North Station,Waltham,2018-01-29 17:36:16,2018-01-29 17:55:17,19.016666666666666
955,CR-Fitchburg,North Station,Waltham,2018-01-30 17:01:30,2018-01-30 17:25:33,24.05
956,CR-Fitchburg,North Station,Waltham,2018-01-30 17:39:38,2018-01-30 18:03:41,24.05
957,CR-Fitchburg,North Station,Waltham,2018-01-30 17:59:52,2018-01-30 18:17:22,17.5
958,CR-Fitchburg,North Station,Waltham,2018-01-31 17:02:32,2018-01-31 17:24:34,22.033333333333335
959,CR-Fitchburg,North Station,Waltham,2018-01-31 21:06:04,2018-01-31 21:25:09,19.083333333333332
960,CR-Fitchburg,North Station,Waltham,2018-02-01 17:03:55,2018-02-01 17:24:27,20.533333333333335
961,CR-Fitchburg,North Station,Waltham,2018-02-01 19:17:52,2018-02-01 19:36:40,18.8
962,CR-Fitchburg,North Station,Waltham,2018-02-05 17:02:38,2018-02-05 17:23:08,20.5
963,CR-Fitchburg,North Station,Waltham,2018-02-05 17:36:49,2018-02-05 17:54:21,17.533333333333335
964,CR-Fitchburg,North Station,Waltham,2018-02-05 18:26:49,2018-02-05 18:47:20,20.516666666666666
965,CR-Fitchburg,North Station,Waltham,2018-02-06 17:38:35,2018-02-06 17:55:36,17.016666666666666
966,CR-Fitchburg,North Station,Waltham,2018-02-06 20:49:14,2018-02-06 21:08:15,19.016666666666666
967,CR-Fitchburg,North Station,Waltham,2018-02-07 17:02:21,2018-02-07 17:31:26,29.083333333333332
968,CR-Fitchburg,North Station,Waltham,2018-02-07 17:36:43,2018-02-07 18:00:46,24.05
969,CR-Fitchburg,North Station,Waltham,2018-02-07 18:28:14,2018-02-07 18:48:47,20.55
970,CR-Fitchburg,North Station,Waltham,2018-02-08 17:01:36,2018-02-08 17:25:36,24.0
971,CR-Fitchburg,North Station,Waltham,2018-02-08 17:37:43,2018-02-08 17:54:46,17.05
972,CR-Fitchburg,North Station,Waltham,2018-02-08 17:58:09,2018-02-08 18:17:13,19.066666666666666
973,CR-Fitchburg,North Station,Waltham,2018-02-09 17:03:59,2018-02-09 17:24:32,20.55
974,CR-Fitchburg,North Station,Waltham,2018-02-12 20:50:30,2018-02-12 21:08:01,17.516666666666666
975,CR-Fitchburg,North Station,Waltham,2018-02-13 17:38:11,2018-02-13 17:55:13,17.033333333333335
976,CR-Fitchburg,North Station,Waltham,2018-02-13 20:48:53,2018-02-13 21:10:54,22.016666666666666
977,CR-Fitchburg,North Station,Waltham,2018-02-14 17:05:00,2018-02-14 17:25:32,20.533333333333335
978,CR-Fitchburg,North Station,Waltham,2018-02-15 17:37:34,2018-02-15 17:55:05,17.516666666666666
979,CR-Fitchburg,North Station,Waltham,2018-02-15 17:59:59,2018-02-15 18:17:30,17.516666666666666
980,CR-Fitchburg,North Station,Waltham,2018-02-15 20:50:18,2018-02-15 21:09:07,18.816666666666666
981,CR-Fitchburg,North Station,Waltham,2018-02-16 17:02:41,2018-02-16 17:23:12,20.516666666666666
982,CR-Fitchburg,North Station,Waltham,2018-02-16 20:47:25,2018-02-16 21:06:28,19.05
983,CR-Fitchburg,North Station,Waltham,2018-02-18 19:54:56,2018-02-18 20:16:57,22.016666666666666
984,CR-Fitchburg,North Station,Waltham,2018-02-19 19:55:08,2018-02-19 20:17:10,22.033333333333335
985,CR-Fitchburg,North Station,Waltham,2018-02-20 16:55:24,2018-02-20 17:22:44,27.333333333333332
986,CR-Fitchburg,North Station,Waltham,2018-02-20 17:36:35,2018-02-20 17:55:37,19.033333333333335
987,CR-Fitchburg,North Station,Waltham,2018-02-20 19:16:21,2018-02-20 19:36:54,20.55
988,CR-Fitchburg,North Station,Waltham,2018-02-22 17:38:07,2018-02-22 17:58:46,20.65
989,CR-Fitchburg,North Station,Waltham,2018-02-22 19:17:37,2018-02-22 19:36:37,19.0
990,CR-Fitchburg,North Station,Waltham,2018-02-23 17:38:04,2018-02-23 17:53:35,15.516666666666667
991,CR-Fitchburg,North Station,Waltham,2018-02-23 19:17:42,2018-02-23 19:38:15,20.55
992,CR-Fitchburg,North Station,Waltham,2018-02-24 17:47:44,2018-02-24 18:06:45,19.016666666666666
993,CR-Fitchburg,North Station,Waltham,2018-02-24 19:58:34,2018-02-24 20:17:06,18.533333333333335
994,CR-Fitchburg,North Station,Waltham,2018-02-27 19:17:42,2018-02-27 19:36:43,19.016666666666666
995,CR-Fitchburg,North Station,Waltham,2018-02-28 20:48:35,2018-02-28 21:07:36,19.016666666666666
996,CR-Fitchburg,North Station,Waltham,2018-03-02 17:02:07,2018-03-02 17:24:38,22.516666666666666
997,CR-Fitchburg,North Station,Waltham,2018-03-05 17:37:36,2018-03-05 17:54:38,17.033333333333335
998,CR-Fitchburg,North Station,Waltham,2018-03-06 17:37:37,2018-03-06 17:54:40,17.05
999,CR-Fitchburg,North Station,Waltham,2018-03-06 17:59:43,2018-03-06 18:16:44,17.016666666666666
1000,CR-Fitchburg,North Station,Waltham,2018-03-07 20:46:59,2018-03-07 21:07:31,20.533333333333335
1001,CR-Fitchburg,North Station,Waltham,2018-03-08 17:39:54,2018-03-08 17:54:54,15.0
1002,CR-Fitchburg,North Station,Waltham,2018-03-09 17:36:48,2018-03-09 17:55:35,18.783333333333335
1003,CR-Fitchburg,North Station,Waltham,2018-03-12 17:57:50,2018-03-12 18:17:59,20.15
1004,CR-Fitchburg,North Station,Waltham,2018-03-13 19:57:49,2018-03-13 20:16:21,18.533333333333335
1005,CR-Fitchburg,North Station,Waltham,2018-03-15 17:03:19,2018-03-15 17:25:30,22.183333333333334
1006,CR-Fitchburg,North Station,Waltham,2018-03-15 17:38:52,2018-03-15 17:58:53,20.016666666666666
1007,CR-Fitchburg,North Station,Waltham,2018-03-16 17:02:27,2018-03-16 17:24:29,22.033333333333335
1008,CR-Fitchburg,North Station,Waltham,2018-03-16 17:36:39,2018-03-16 17:54:57,18.3
1009,CR-Fitchburg,North Station,Waltham,2018-03-16 17:54:24,2018-03-16 18:15:18,20.9
1010,CR-Fitchburg,North Station,Waltham,2018-03-16 19:17:05,2018-03-16 19:37:22,20.283333333333335
1011,CR-Fitchburg,North Station,Waltham,2018-03-16 20:46:26,2018-03-16 21:05:59,19.55
1012,CR-Fitchburg,North Station,Waltham,2018-03-17 17:48:21,2018-03-17 18:07:31,19.166666666666668
1013,CR-Fitchburg,North Station,Waltham,2018-03-19 17:03:03,2018-03-19 17:25:11,22.133333333333333
1014,CR-Fitchburg,North Station,Waltham,2018-03-19 17:37:07,2018-03-19 17:54:54,17.783333333333335
1015,CR-Fitchburg,North Station,Waltham,2018-03-19 19:22:48,2018-03-19 19:43:15,20.45
1016,CR-Fitchburg,North Station,Waltham,2018-03-20 17:04:21,2018-03-20 17:26:13,21.866666666666667
1017,CR-Fitchburg,North Station,Waltham,2018-03-20 17:37:10,2018-03-20 17:56:14,19.066666666666666
1018,CR-Fitchburg,North Station,Waltham,2018-03-20 18:26:58,2018-03-20 18:49:01,22.05
1019,CR-Fitchburg,North Station,Waltham,2018-03-20 19:17:21,2018-03-20 19:37:15,19.9
1020,CR-Fitchburg,North Station,Waltham,2018-03-20 20:47:06,2018-03-20 21:06:47,19.683333333333334
1021,CR-Fitchburg,North Station,Waltham,2018-03-21 17:04:00,2018-03-21 17:25:01,21.016666666666666
1022,CR-Fitchburg,North Station,Waltham,2018-03-21 17:36:56,2018-03-21 17:54:41,17.75
1023,CR-Fitchburg,North Station,Waltham,2018-03-21 18:26:39,2018-03-21 18:48:09,21.5
1024,CR-Fitchburg,North Station,Waltham,2018-03-21 19:16:34,2018-03-21 19:36:05,19.516666666666666
1025,CR-Fitchburg,North Station,Waltham,2018-03-22 17:01:52,2018-03-22 17:23:23,21.516666666666666
1026,CR-Fitchburg,North Station,Waltham,2018-03-22 17:36:52,2018-03-22 17:54:10,17.3
1027,CR-Fitchburg,North Station,Waltham,2018-03-22 18:26:57,2018-03-22 18:49:00,22.05
